0 	8822.39
0.00321 	6270.17
0.00642 	5759.15
0.00963 	5716.6
0.01284 	5716.96
0.01605 	5723.19
0.01926 	5726.31
0.02247 	5729.41
0.02568 	5732.48
0.02889 	5735.55
0.0321 	5738.61
0.03531 	5741.67
0.03852 	5744.92
0.04173 	5748.36
0.04494 	5752
0.04815 	5755.82
0.05136 	5759.8
0.05457 	5763.89
0.05778 	5768.03
0.06099 	5772.11
