0 	16601.5
0.00315789 	15946.1
0.00631579 	15352.4
0.00947368 	14806.3
0.0126316 	14290.9
0.0157895 	13804
0.0189474 	13345.7
0.0221053 	12914.6
0.0252632 	12509
0.0284211 	12127.1
0.0315789 	11427.3
0.0347368 	11106.2
0.0378947 	10802.5
0.0410526 	10515.1
0.0442105 	10242.9
0.0473684 	9985.28
0.0505263 	9741.83
0.0536842 	9512.44
0.0568421 	9294.41
0.06 	8822.39
