0 	1766.7
0.00242111 	79342.8
0.00484221 	95717
0.00726332 	97634.1
0.00968442 	97634.1
0.0121055 	98221.1
0.0145266 	98745.3
0.0169477 	99302.7
0.0193688 	99906.8
0.0217899 	99906.8
0.0242111 	100566
0.0266322 	101288
0.0290533 	102082
0.0314744 	102955
0.0338955 	102955
0.0363166 	103908
0.0387377 	105260
0.0411588 	107114
0.0435799 	109574
0.046001 	112770
