0 	35422
0.00242111 	35287.3
0.00484221 	35127.6
0.00726332 	34941.1
0.00968442 	34725.8
0.0121055 	34479.4
0.0145266 	34479.4
0.0169477 	34199.3
0.0193688 	33882.4
0.0217899 	33524.9
0.0242111 	33122.1
0.0266322 	33122.1
0.0290533 	32630.9
0.0314744 	31998.4
0.0338955 	31152
0.0363166 	29956.9
0.0387377 	29956.9
0.0411588 	28137.4
0.0435799 	24693.2
0.046001 	17290
