0 	112749
0.00315684 	96931.8
0.00631368 	81464.4
0.00947053 	68434.7
0.0126274 	58565.6
0.0157842 	51696.4
0.0189411 	47323.1
0.0220979 	44842.3
0.0252547 	43663.2
0.0284116 	43271.1
0.0315684 	43365.4
0.0347253 	43415.1
0.0378821 	43312.4
0.0410389 	43009.3
0.0441958 	42462.5
0.0473526 	41633.9
0.0505095 	40500.6
0.0536663 	39061
0.0568232 	37332.1
0.05998 	35422
